 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 312480 Estrela do Sul
Período:2019
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";242;231;473
"De 5 a 9 anos";245;234;479
"De 10 a 14 anos";266;240;506
"De 15 a 19 anos";312;279;591
"De 20 a 24 anos";362;306;668
"De 25 a 29 anos";347;279;626
"De 30 a 34 anos";335;300;635
"De 35 a 39 anos";315;305;620
"De 40 a 44 anos";296;263;559
"De 45 a 49 anos";264;238;502
"De 50 a 54 anos";285;269;554
"De 55 a 59 anos";279;240;519
"De 60 a 64 anos";215;165;380
"De 65 a 69 anos";155;141;296
"De 70 a 74 anos";106;107;213
"De 75 a 79 anos";77;78;155
"De 80 anos ou mais";94;108;202
"Total";4195;3783;7978
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

