 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 230450 Frecheirinha
Período:2017
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";575;549;1124
"De 5 a 9 anos";557;531;1088
"De 10 a 14 anos";561;562;1123
"De 15 a 19 anos";655;696;1351
"De 20 a 24 anos";669;693;1362
"De 25 a 29 anos";575;587;1162
"De 30 a 34 anos";525;533;1058
"De 35 a 39 anos";460;469;929
"De 40 a 44 anos";401;400;801
"De 45 a 49 anos";371;373;744
"De 50 a 54 anos";344;361;705
"De 55 a 59 anos";278;300;578
"De 60 a 64 anos";212;255;467
"De 65 a 69 anos";191;215;406
"De 70 a 74 anos";144;167;311
"De 75 a 79 anos";96;122;218
"De 80 anos ou mais";115;152;267
"Total";6729;6965;13694
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

