 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 315820 Santa Maria do Suaçuí
Período:2007
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";622;595;1217
"De 5 a 9 anos";780;739;1519
"De 10 a 14 anos";816;753;1569
"De 15 a 19 anos";762;743;1505
"De 20 a 24 anos";714;656;1370
"De 25 a 29 anos";570;533;1103
"De 30 a 34 anos";472;462;934
"De 35 a 39 anos";419;454;873
"De 40 a 44 anos";430;426;856
"De 45 a 49 anos";386;385;771
"De 50 a 54 anos";310;336;646
"De 55 a 59 anos";255;299;554
"De 60 a 64 anos";217;252;469
"De 65 a 69 anos";191;227;418
"De 70 a 74 anos";150;208;358
"De 75 a 79 anos";109;136;245
"De 80 anos ou mais";106;162;268
"Total";7309;7366;14675
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

