 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 230725 Jijoca de Jericoacoara
Período:2008
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";837;742;1579
"De 5 a 9 anos";850;805;1655
"De 10 a 14 anos";930;937;1867
"De 15 a 19 anos";914;936;1850
"De 20 a 24 anos";873;893;1766
"De 25 a 29 anos";711;758;1469
"De 30 a 34 anos";606;619;1225
"De 35 a 39 anos";547;545;1092
"De 40 a 44 anos";467;463;930
"De 45 a 49 anos";371;357;728
"De 50 a 54 anos";263;289;552
"De 55 a 59 anos";230;248;478
"De 60 a 64 anos";204;201;405
"De 65 a 69 anos";155;146;301
"De 70 a 74 anos";122;122;244
"De 75 a 79 anos";70;81;151
"De 80 anos ou mais";86;79;165
"Total";8236;8221;16457
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

