 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 292530 Porto Seguro
Período:2010
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";6617;6283;12900
"De 5 a 9 anos";6852;6731;13583
"De 10 a 14 anos";7103;6832;13935
"De 15 a 19 anos";5755;5986;11741
"De 20 a 24 anos";5859;6317;12176
"De 25 a 29 anos";6406;6648;13054
"De 30 a 34 anos";5989;6223;12212
"De 35 a 39 anos";4899;4807;9706
"De 40 a 44 anos";4124;3987;8111
"De 45 a 49 anos";3202;3163;6365
"De 50 a 54 anos";2606;2507;5113
"De 55 a 59 anos";1794;1780;3574
"De 60 a 64 anos";1352;1222;2574
"De 65 a 69 anos";905;890;1795
"De 70 a 74 anos";598;531;1129
"De 75 a 79 anos";383;367;750
"De 80 anos ou mais";374;424;798
"Total";64818;64698;129516
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

