 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 352540 Jeriquara
Período:2004
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";154;148;302
"De 5 a 9 anos";159;155;314
"De 10 a 14 anos";154;154;308
"De 15 a 19 anos";162;150;312
"De 20 a 24 anos";182;142;324
"De 25 a 29 anos";161;142;303
"De 30 a 34 anos";142;123;265
"De 35 a 39 anos";115;105;220
"De 40 a 44 anos";89;107;196
"De 45 a 49 anos";95;86;181
"De 50 a 54 anos";81;58;139
"De 55 a 59 anos";60;62;122
"De 60 a 64 anos";48;44;92
"De 65 a 69 anos";47;43;90
"De 70 a 74 anos";28;31;59
"De 75 a 79 anos";22;22;44
"De 80 anos ou mais";16;11;27
"Total";1715;1583;3298
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

