 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 240050 Alexandria
Período:2017
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";481;461;942
"De 5 a 9 anos";525;487;1012
"De 10 a 14 anos";496;478;974
"De 15 a 19 anos";492;480;972
"De 20 a 24 anos";508;502;1010
"De 25 a 29 anos";500;501;1001
"De 30 a 34 anos";507;515;1022
"De 35 a 39 anos";494;527;1021
"De 40 a 44 anos";440;472;912
"De 45 a 49 anos";417;430;847
"De 50 a 54 anos";389;430;819
"De 55 a 59 anos";337;370;707
"De 60 a 64 anos";262;331;593
"De 65 a 69 anos";248;308;556
"De 70 a 74 anos";202;241;443
"De 75 a 79 anos";143;193;336
"De 80 anos ou mais";192;268;460
"Total";6633;6994;13627
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

