 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 330080 Cachoeiras de Macacu
Período:2006
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";2051;1935;3986
"De 5 a 9 anos";2332;2245;4577
"De 10 a 14 anos";2379;2325;4704
"De 15 a 19 anos";2350;2260;4610
"De 20 a 24 anos";2333;2302;4635
"De 25 a 29 anos";2275;2364;4639
"De 30 a 34 anos";2131;2075;4206
"De 35 a 39 anos";1995;2046;4041
"De 40 a 44 anos";1906;1923;3829
"De 45 a 49 anos";1678;1694;3372
"De 50 a 54 anos";1409;1391;2800
"De 55 a 59 anos";1149;1135;2284
"De 60 a 64 anos";819;857;1676
"De 65 a 69 anos";656;665;1321
"De 70 a 74 anos";501;535;1036
"De 75 a 79 anos";337;439;776
"De 80 anos ou mais";296;413;709
"Total";26597;26604;53201
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

