 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 431237 Monte Alegre dos Campos
Período:2010
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";107;92;199
"De 5 a 9 anos";132;148;280
"De 10 a 14 anos";188;147;335
"De 15 a 19 anos";155;108;263
"De 20 a 24 anos";106;75;181
"De 25 a 29 anos";89;95;184
"De 30 a 34 anos";84;86;170
"De 35 a 39 anos";108;90;198
"De 40 a 44 anos";122;105;227
"De 45 a 49 anos";131;113;244
"De 50 a 54 anos";117;97;214
"De 55 a 59 anos";86;92;178
"De 60 a 64 anos";85;69;154
"De 65 a 69 anos";66;46;112
"De 70 a 74 anos";50;36;86
"De 75 a 79 anos";30;46;76
"De 80 anos ou mais";39;26;65
"Total";1695;1471;3166
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

