 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 410304 Boa Ventura de São Roque
Período:2018
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";268;256;524
"De 5 a 9 anos";241;229;470
"De 10 a 14 anos";228;218;446
"De 15 a 19 anos";246;261;507
"De 20 a 24 anos";284;286;570
"De 25 a 29 anos";288;266;554
"De 30 a 34 anos";249;244;493
"De 35 a 39 anos";243;238;481
"De 40 a 44 anos";245;224;469
"De 45 a 49 anos";215;206;421
"De 50 a 54 anos";196;177;373
"De 55 a 59 anos";170;157;327
"De 60 a 64 anos";135;118;253
"De 65 a 69 anos";95;106;201
"De 70 a 74 anos";66;72;138
"De 75 a 79 anos";46;48;94
"De 80 anos ou mais";38;52;90
"Total";3253;3158;6411
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

