 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 210880 Pirapemas
Período:2019
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";975;930;1905
"De 5 a 9 anos";935;897;1832
"De 10 a 14 anos";981;954;1935
"De 15 a 19 anos";930;956;1886
"De 20 a 24 anos";900;980;1880
"De 25 a 29 anos";753;783;1536
"De 30 a 34 anos";679;696;1375
"De 35 a 39 anos";583;628;1211
"De 40 a 44 anos";521;518;1039
"De 45 a 49 anos";445;376;821
"De 50 a 54 anos";391;363;754
"De 55 a 59 anos";309;327;636
"De 60 a 64 anos";254;261;515
"De 65 a 69 anos";219;220;439
"De 70 a 74 anos";147;158;305
"De 75 a 79 anos";104;129;233
"De 80 anos ou mais";143;180;323
"Total";9269;9356;18625
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

