 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 251065 Parari
Período:2019
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";62;59;121
"De 5 a 9 anos";64;57;121
"De 10 a 14 anos";70;59;129
"De 15 a 19 anos";62;61;123
"De 20 a 24 anos";68;60;128
"De 25 a 29 anos";73;65;138
"De 30 a 34 anos";75;65;140
"De 35 a 39 anos";68;66;134
"De 40 a 44 anos";59;56;115
"De 45 a 49 anos";50;60;110
"De 50 a 54 anos";53;59;112
"De 55 a 59 anos";51;48;99
"De 60 a 64 anos";41;37;78
"De 65 a 69 anos";40;35;75
"De 70 a 74 anos";25;32;57
"De 75 a 79 anos";14;20;34
"De 80 anos ou mais";26;31;57
"Total";901;870;1771
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

