 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 291440 Iraquara
Período:2012
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";1049;1011;2060
"De 5 a 9 anos";1142;1118;2260
"De 10 a 14 anos";1274;1252;2526
"De 15 a 19 anos";1235;1245;2480
"De 20 a 24 anos";1087;1106;2193
"De 25 a 29 anos";1004;987;1991
"De 30 a 34 anos";886;863;1749
"De 35 a 39 anos";696;708;1404
"De 40 a 44 anos";655;642;1297
"De 45 a 49 anos";608;584;1192
"De 50 a 54 anos";532;520;1052
"De 55 a 59 anos";432;459;891
"De 60 a 64 anos";346;357;703
"De 65 a 69 anos";315;301;616
"De 70 a 74 anos";237;268;505
"De 75 a 79 anos";150;192;342
"De 80 anos ou mais";171;279;450
"Total";11819;11892;23711
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

