 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 210850 Pindaré-Mirim
Período:2020
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";1503;1437;2940
"De 5 a 9 anos";1508;1443;2951
"De 10 a 14 anos";1707;1558;3265
"De 15 a 19 anos";1592;1534;3126
"De 20 a 24 anos";1465;1496;2961
"De 25 a 29 anos";1306;1344;2650
"De 30 a 34 anos";1218;1300;2518
"De 35 a 39 anos";1179;1320;2499
"De 40 a 44 anos";945;1105;2050
"De 45 a 49 anos";762;898;1660
"De 50 a 54 anos";632;726;1358
"De 55 a 59 anos";560;647;1207
"De 60 a 64 anos";477;593;1070
"De 65 a 69 anos";437;539;976
"De 70 a 74 anos";297;355;652
"De 75 a 79 anos";216;266;482
"De 80 anos ou mais";282;418;700
"Total";16086;16979;33065
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

