 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 231370 Umari
Período:2003
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";363;369;732
"De 5 a 9 anos";385;381;766
"De 10 a 14 anos";420;382;802
"De 15 a 19 anos";460;418;878
"De 20 a 24 anos";379;348;727
"De 25 a 29 anos";259;264;523
"De 30 a 34 anos";209;226;435
"De 35 a 39 anos";201;228;429
"De 40 a 44 anos";190;211;401
"De 45 a 49 anos";153;192;345
"De 50 a 54 anos";147;180;327
"De 55 a 59 anos";148;155;303
"De 60 a 64 anos";150;153;303
"De 65 a 69 anos";123;131;254
"De 70 a 74 anos";74;82;156
"De 75 a 79 anos";69;68;137
"De 80 anos ou mais";73;62;135
"Total";3803;3850;7653
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

