 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 351518 Espírito Santo do Pinhal
Período:2010
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";1303;1269;2572
"De 5 a 9 anos";1463;1383;2846
"De 10 a 14 anos";1648;1682;3330
"De 15 a 19 anos";1717;1659;3376
"De 20 a 24 anos";1794;1786;3580
"De 25 a 29 anos";1733;1723;3456
"De 30 a 34 anos";1671;1614;3285
"De 35 a 39 anos";1596;1626;3222
"De 40 a 44 anos";1519;1701;3220
"De 45 a 49 anos";1460;1502;2962
"De 50 a 54 anos";1321;1417;2738
"De 55 a 59 anos";1046;1179;2225
"De 60 a 64 anos";904;964;1868
"De 65 a 69 anos";623;716;1339
"De 70 a 74 anos";519;635;1154
"De 75 a 79 anos";349;511;860
"De 80 anos ou mais";379;548;927
"Total";21045;21915;42960
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

