 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 411050 Ipiranga
Período:2006
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";637;608;1245
"De 5 a 9 anos";769;707;1476
"De 10 a 14 anos";743;716;1459
"De 15 a 19 anos";709;695;1404
"De 20 a 24 anos";675;638;1313
"De 25 a 29 anos";620;567;1187
"De 30 a 34 anos";560;510;1070
"De 35 a 39 anos";526;458;984
"De 40 a 44 anos";486;428;914
"De 45 a 49 anos";397;351;748
"De 50 a 54 anos";324;297;621
"De 55 a 59 anos";248;252;500
"De 60 a 64 anos";209;189;398
"De 65 a 69 anos";163;141;304
"De 70 a 74 anos";111;111;222
"De 75 a 79 anos";72;81;153
"De 80 anos ou mais";60;76;136
"Total";7309;6825;14134
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

