 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 291380 Ipecaetá
Período:2002
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";917;877;1794
"De 5 a 9 anos";1060;1033;2093
"De 10 a 14 anos";1090;1093;2183
"De 15 a 19 anos";1132;1112;2244
"De 20 a 24 anos";900;880;1780
"De 25 a 29 anos";625;611;1236
"De 30 a 34 anos";511;523;1034
"De 35 a 39 anos";458;481;939
"De 40 a 44 anos";404;423;827
"De 45 a 49 anos";340;389;729
"De 50 a 54 anos";287;348;635
"De 55 a 59 anos";278;332;610
"De 60 a 64 anos";251;291;542
"De 65 a 69 anos";213;248;461
"De 70 a 74 anos";166;162;328
"De 75 a 79 anos";130;146;276
"De 80 anos ou mais";132;178;310
"Total";8894;9127;18021
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

