 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 521370 Montes Claros de Goiás
Período:2009
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";264;243;507
"De 5 a 9 anos";333;285;618
"De 10 a 14 anos";350;357;707
"De 15 a 19 anos";380;352;732
"De 20 a 24 anos";296;291;587
"De 25 a 29 anos";329;312;641
"De 30 a 34 anos";308;340;648
"De 35 a 39 anos";318;357;675
"De 40 a 44 anos";304;308;612
"De 45 a 49 anos";304;272;576
"De 50 a 54 anos";247;227;474
"De 55 a 59 anos";191;191;382
"De 60 a 64 anos";169;140;309
"De 65 a 69 anos";136;119;255
"De 70 a 74 anos";109;73;182
"De 75 a 79 anos";81;55;136
"De 80 anos ou mais";52;45;97
"Total";4171;3967;8138
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

