 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 312870 Guaxupé
Período:2005
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";1785;1706;3491
"De 5 a 9 anos";2050;1957;4007
"De 10 a 14 anos";2220;2115;4335
"De 15 a 19 anos";2380;2166;4546
"De 20 a 24 anos";2232;2191;4423
"De 25 a 29 anos";1968;1921;3889
"De 30 a 34 anos";1840;1837;3677
"De 35 a 39 anos";1786;1813;3599
"De 40 a 44 anos";1779;1829;3608
"De 45 a 49 anos";1663;1689;3352
"De 50 a 54 anos";1310;1402;2712
"De 55 a 59 anos";1110;1070;2180
"De 60 a 64 anos";763;896;1659
"De 65 a 69 anos";606;725;1331
"De 70 a 74 anos";456;573;1029
"De 75 a 79 anos";371;449;820
"De 80 anos ou mais";289;480;769
"Total";24608;24819;49427
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

