 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 352750 Lucianópolis
Período:2010
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";75;75;150
"De 5 a 9 anos";90;96;186
"De 10 a 14 anos";113;104;217
"De 15 a 19 anos";86;83;169
"De 20 a 24 anos";86;76;162
"De 25 a 29 anos";97;100;197
"De 30 a 34 anos";94;100;194
"De 35 a 39 anos";85;73;158
"De 40 a 44 anos";62;64;126
"De 45 a 49 anos";59;36;95
"De 50 a 54 anos";61;81;142
"De 55 a 59 anos";72;76;148
"De 60 a 64 anos";58;75;133
"De 65 a 69 anos";43;44;87
"De 70 a 74 anos";28;32;60
"De 75 a 79 anos";20;21;41
"De 80 anos ou mais";17;24;41
"Total";1146;1160;2306
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

