 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 410520 Cerro Azul
Período:2011
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";713;660;1373
"De 5 a 9 anos";843;808;1651
"De 10 a 14 anos";986;946;1932
"De 15 a 19 anos";859;795;1654
"De 20 a 24 anos";666;654;1320
"De 25 a 29 anos";654;662;1316
"De 30 a 34 anos";657;599;1256
"De 35 a 39 anos";615;549;1164
"De 40 a 44 anos";572;518;1090
"De 45 a 49 anos";520;501;1021
"De 50 a 54 anos";437;416;853
"De 55 a 59 anos";405;373;778
"De 60 a 64 anos";334;289;623
"De 65 a 69 anos";250;238;488
"De 70 a 74 anos";188;173;361
"De 75 a 79 anos";120;115;235
"De 80 anos ou mais";107;110;217
"Total";8926;8406;17332
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

