 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 351750 Guapiaçu
Período:2003
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";566;557;1123
"De 5 a 9 anos";593;585;1178
"De 10 a 14 anos";660;603;1263
"De 15 a 19 anos";729;678;1407
"De 20 a 24 anos";743;700;1443
"De 25 a 29 anos";720;682;1402
"De 30 a 34 anos";689;644;1333
"De 35 a 39 anos";664;609;1273
"De 40 a 44 anos";573;560;1133
"De 45 a 49 anos";478;476;954
"De 50 a 54 anos";404;406;810
"De 55 a 59 anos";323;324;647
"De 60 a 64 anos";265;270;535
"De 65 a 69 anos";206;223;429
"De 70 a 74 anos";154;148;302
"De 75 a 79 anos";100;122;222
"De 80 anos ou mais";64;98;162
"Total";7931;7685;15616
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

