 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 410880 Guaíra
Período:2015
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";1287;1227;2514
"De 5 a 9 anos";1242;1239;2481
"De 10 a 14 anos";1194;1223;2417
"De 15 a 19 anos";1237;1337;2574
"De 20 a 24 anos";1249;1316;2565
"De 25 a 29 anos";1244;1324;2568
"De 30 a 34 anos";1184;1245;2429
"De 35 a 39 anos";1124;1154;2278
"De 40 a 44 anos";1099;1228;2327
"De 45 a 49 anos";1031;1119;2150
"De 50 a 54 anos";923;1004;1927
"De 55 a 59 anos";744;855;1599
"De 60 a 64 anos";638;735;1373
"De 65 a 69 anos";521;587;1108
"De 70 a 74 anos";374;426;800
"De 75 a 79 anos";301;306;607
"De 80 anos ou mais";284;322;606
"Total";15676;16647;32323
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

