 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 221060 São Raimundo Nonato
Período:2014
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";1377;1315;2692
"De 5 a 9 anos";1496;1444;2940
"De 10 a 14 anos";1573;1570;3143
"De 15 a 19 anos";1674;1649;3323
"De 20 a 24 anos";1510;1540;3050
"De 25 a 29 anos";1390;1574;2964
"De 30 a 34 anos";1384;1464;2848
"De 35 a 39 anos";1236;1350;2586
"De 40 a 44 anos";1038;1068;2106
"De 45 a 49 anos";957;978;1935
"De 50 a 54 anos";778;816;1594
"De 55 a 59 anos";586;664;1250
"De 60 a 64 anos";500;501;1001
"De 65 a 69 anos";404;414;818
"De 70 a 74 anos";279;300;579
"De 75 a 79 anos";201;268;469
"De 80 anos ou mais";225;300;525
"Total";16608;17215;33823
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

