 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 250280 Brejo do Cruz
Período:2019
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";538;513;1051
"De 5 a 9 anos";517;482;999
"De 10 a 14 anos";601;539;1140
"De 15 a 19 anos";631;562;1193
"De 20 a 24 anos";613;630;1243
"De 25 a 29 anos";579;589;1168
"De 30 a 34 anos";600;584;1184
"De 35 a 39 anos";510;571;1081
"De 40 a 44 anos";435;486;921
"De 45 a 49 anos";381;413;794
"De 50 a 54 anos";381;426;807
"De 55 a 59 anos";352;371;723
"De 60 a 64 anos";241;275;516
"De 65 a 69 anos";185;220;405
"De 70 a 74 anos";140;191;331
"De 75 a 79 anos";92;143;235
"De 80 anos ou mais";141;190;331
"Total";6937;7185;14122
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

