 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 431402 Paraíso do Sul
Período:2001
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";267;239;506
"De 5 a 9 anos";278;276;554
"De 10 a 14 anos";301;282;583
"De 15 a 19 anos";340;311;651
"De 20 a 24 anos";293;266;559
"De 25 a 29 anos";265;242;507
"De 30 a 34 anos";301;244;545
"De 35 a 39 anos";286;262;548
"De 40 a 44 anos";276;252;528
"De 45 a 49 anos";258;239;497
"De 50 a 54 anos";197;199;396
"De 55 a 59 anos";177;199;376
"De 60 a 64 anos";154;158;312
"De 65 a 69 anos";121;159;280
"De 70 a 74 anos";95;135;230
"De 75 a 79 anos";78;111;189
"De 80 anos ou mais";41;64;105
"Total";3728;3638;7366
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

