 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 421540 Salto Veloso
Período:2018
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";151;144;295
"De 5 a 9 anos";143;143;286
"De 10 a 14 anos";143;132;275
"De 15 a 19 anos";165;142;307
"De 20 a 24 anos";199;189;388
"De 25 a 29 anos";196;208;404
"De 30 a 34 anos";180;201;381
"De 35 a 39 anos";177;169;346
"De 40 a 44 anos";166;156;322
"De 45 a 49 anos";164;161;325
"De 50 a 54 anos";163;158;321
"De 55 a 59 anos";145;142;287
"De 60 a 64 anos";97;119;216
"De 65 a 69 anos";83;95;178
"De 70 a 74 anos";74;71;145
"De 75 a 79 anos";47;50;97
"De 80 anos ou mais";49;58;107
"Total";2342;2338;4680
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

