 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 420700 Içara
Período:2018
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";1997;1906;3903
"De 5 a 9 anos";1860;1818;3678
"De 10 a 14 anos";1779;1808;3587
"De 15 a 19 anos";1920;1866;3786
"De 20 a 24 anos";2352;2216;4568
"De 25 a 29 anos";2555;2509;5064
"De 30 a 34 anos";2554;2520;5074
"De 35 a 39 anos";2212;2167;4379
"De 40 a 44 anos";1840;1933;3773
"De 45 a 49 anos";1776;1921;3697
"De 50 a 54 anos";1921;1954;3875
"De 55 a 59 anos";1669;1728;3397
"De 60 a 64 anos";1202;1274;2476
"De 65 a 69 anos";851;908;1759
"De 70 a 74 anos";503;590;1093
"De 75 a 79 anos";279;388;667
"De 80 anos ou mais";282;523;805
"Total";27552;28029;55581
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

