 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 351925 Iaras
Período:2004
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";225;204;429
"De 5 a 9 anos";305;184;489
"De 10 a 14 anos";233;167;400
"De 15 a 19 anos";258;182;440
"De 20 a 24 anos";300;172;472
"De 25 a 29 anos";226;156;382
"De 30 a 34 anos";227;130;357
"De 35 a 39 anos";195;116;311
"De 40 a 44 anos";168;125;293
"De 45 a 49 anos";171;117;288
"De 50 a 54 anos";132;80;212
"De 55 a 59 anos";98;61;159
"De 60 a 64 anos";70;44;114
"De 65 a 69 anos";54;32;86
"De 70 a 74 anos";29;26;55
"De 75 a 79 anos";14;19;33
"De 80 anos ou mais";15;14;29
"Total";2720;1829;4549
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

