 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 355690 Vista Alegre do Alto
Período:2006
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";233;223;456
"De 5 a 9 anos";248;233;481
"De 10 a 14 anos";252;256;508
"De 15 a 19 anos";287;272;559
"De 20 a 24 anos";336;298;634
"De 25 a 29 anos";301;276;577
"De 30 a 34 anos";251;234;485
"De 35 a 39 anos";231;237;468
"De 40 a 44 anos";225;191;416
"De 45 a 49 anos";195;177;372
"De 50 a 54 anos";160;159;319
"De 55 a 59 anos";126;130;256
"De 60 a 64 anos";98;95;193
"De 65 a 69 anos";82;106;188
"De 70 a 74 anos";63;68;131
"De 75 a 79 anos";52;46;98
"De 80 anos ou mais";31;38;69
"Total";3171;3039;6210
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

