 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 352042 Ilha Comprida
Período:2020
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";375;357;732
"De 5 a 9 anos";393;359;752
"De 10 a 14 anos";315;299;614
"De 15 a 19 anos";279;281;560
"De 20 a 24 anos";325;354;679
"De 25 a 29 anos";324;339;663
"De 30 a 34 anos";252;316;568
"De 35 a 39 anos";321;385;706
"De 40 a 44 anos";357;415;772
"De 45 a 49 anos";333;438;771
"De 50 a 54 anos";412;455;867
"De 55 a 59 anos";446;520;966
"De 60 a 64 anos";451;475;926
"De 65 a 69 anos";356;328;684
"De 70 a 74 anos";248;245;493
"De 75 a 79 anos";171;151;322
"De 80 anos ou mais";143;144;287
"Total";5501;5861;11362
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

