 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 211170 São Vicente Ferrer
Período:2008
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";1111;1094;2205
"De 5 a 9 anos";1141;1069;2210
"De 10 a 14 anos";1255;1199;2454
"De 15 a 19 anos";1303;1156;2459
"De 20 a 24 anos";1136;1079;2215
"De 25 a 29 anos";884;835;1719
"De 30 a 34 anos";657;640;1297
"De 35 a 39 anos";586;583;1169
"De 40 a 44 anos";514;505;1019
"De 45 a 49 anos";433;445;878
"De 50 a 54 anos";377;367;744
"De 55 a 59 anos";285;301;586
"De 60 a 64 anos";261;279;540
"De 65 a 69 anos";212;238;450
"De 70 a 74 anos";200;207;407
"De 75 a 79 anos";129;147;276
"De 80 anos ou mais";117;160;277
"Total";10601;10304;20905
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

