 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 150475 Mojuí dos Campos
Período:2013
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";694;654;1348
"De 5 a 9 anos";770;707;1477
"De 10 a 14 anos";831;756;1587
"De 15 a 19 anos";826;751;1577
"De 20 a 24 anos";713;686;1399
"De 25 a 29 anos";639;606;1245
"De 30 a 34 anos";597;550;1147
"De 35 a 39 anos";541;507;1048
"De 40 a 44 anos";498;423;921
"De 45 a 49 anos";434;395;829
"De 50 a 54 anos";372;350;722
"De 55 a 59 anos";302;282;584
"De 60 a 64 anos";264;239;503
"De 65 a 69 anos";218;178;396
"De 70 a 74 anos";157;122;279
"De 75 a 79 anos";110;86;196
"De 80 anos ou mais";110;93;203
"Total";8076;7385;15461
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

