 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 280500 Pedra Mole
Período:2006
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";129;122;251
"De 5 a 9 anos";143;119;262
"De 10 a 14 anos";161;147;308
"De 15 a 19 anos";164;153;317
"De 20 a 24 anos";132;141;273
"De 25 a 29 anos";129;120;249
"De 30 a 34 anos";101;109;210
"De 35 a 39 anos";91;105;196
"De 40 a 44 anos";91;85;176
"De 45 a 49 anos";75;72;147
"De 50 a 54 anos";63;66;129
"De 55 a 59 anos";61;55;116
"De 60 a 64 anos";34;38;72
"De 65 a 69 anos";37;32;69
"De 70 a 74 anos";22;22;44
"De 75 a 79 anos";11;20;31
"De 80 anos ou mais";29;27;56
"Total";1473;1433;2906
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

