 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 261650 Xexéu
Período:2011
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";736;679;1415
"De 5 a 9 anos";732;692;1424
"De 10 a 14 anos";874;866;1740
"De 15 a 19 anos";810;790;1600
"De 20 a 24 anos";685;659;1344
"De 25 a 29 anos";548;569;1117
"De 30 a 34 anos";475;558;1033
"De 35 a 39 anos";437;487;924
"De 40 a 44 anos";389;451;840
"De 45 a 49 anos";315;368;683
"De 50 a 54 anos";275;278;553
"De 55 a 59 anos";226;227;453
"De 60 a 64 anos";195;200;395
"De 65 a 69 anos";167;173;340
"De 70 a 74 anos";137;126;263
"De 75 a 79 anos";80;80;160
"De 80 anos ou mais";85;85;170
"Total";7166;7288;14454
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

