 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 430055 Alto Alegre
Período:2002
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";65;70;135
"De 5 a 9 anos";78;81;159
"De 10 a 14 anos";80;79;159
"De 15 a 19 anos";105;85;190
"De 20 a 24 anos";80;77;157
"De 25 a 29 anos";62;63;125
"De 30 a 34 anos";79;79;158
"De 35 a 39 anos";95;86;181
"De 40 a 44 anos";77;70;147
"De 45 a 49 anos";77;66;143
"De 50 a 54 anos";71;61;132
"De 55 a 59 anos";55;53;108
"De 60 a 64 anos";41;41;82
"De 65 a 69 anos";31;37;68
"De 70 a 74 anos";33;32;65
"De 75 a 79 anos";22;30;52
"De 80 anos ou mais";9;24;33
"Total";1060;1034;2094
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

