 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 316940 Três Pontas
Período:2002
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";2524;2352;4876
"De 5 a 9 anos";2582;2518;5100
"De 10 a 14 anos";2475;2448;4923
"De 15 a 19 anos";2641;2534;5175
"De 20 a 24 anos";2546;2473;5019
"De 25 a 29 anos";2180;2186;4366
"De 30 a 34 anos";1977;2017;3994
"De 35 a 39 anos";1908;1920;3828
"De 40 a 44 anos";1842;1785;3627
"De 45 a 49 anos";1534;1536;3070
"De 50 a 54 anos";1187;1188;2375
"De 55 a 59 anos";911;892;1803
"De 60 a 64 anos";685;736;1421
"De 65 a 69 anos";568;641;1209
"De 70 a 74 anos";455;510;965
"De 75 a 79 anos";311;393;704
"De 80 anos ou mais";200;306;506
"Total";26526;26435;52961
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

