 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 500100 Aparecida do Taboado
Período:2003
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";823;810;1633
"De 5 a 9 anos";932;930;1862
"De 10 a 14 anos";942;916;1858
"De 15 a 19 anos";904;897;1801
"De 20 a 24 anos";925;917;1842
"De 25 a 29 anos";830;847;1677
"De 30 a 34 anos";731;765;1496
"De 35 a 39 anos";705;725;1430
"De 40 a 44 anos";659;684;1343
"De 45 a 49 anos";587;615;1202
"De 50 a 54 anos";518;500;1018
"De 55 a 59 anos";401;401;802
"De 60 a 64 anos";325;328;653
"De 65 a 69 anos";278;247;525
"De 70 a 74 anos";197;195;392
"De 75 a 79 anos";134;142;276
"De 80 anos ou mais";109;144;253
"Total";10000;10063;20063
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

