 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 260765 Itambé
Período:2008
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";1732;1624;3356
"De 5 a 9 anos";1851;1783;3634
"De 10 a 14 anos";1907;1873;3780
"De 15 a 19 anos";1825;1803;3628
"De 20 a 24 anos";1861;1764;3625
"De 25 a 29 anos";1618;1608;3226
"De 30 a 34 anos";1331;1368;2699
"De 35 a 39 anos";1036;1164;2200
"De 40 a 44 anos";969;1046;2015
"De 45 a 49 anos";796;876;1672
"De 50 a 54 anos";674;748;1422
"De 55 a 59 anos";596;655;1251
"De 60 a 64 anos";488;568;1056
"De 65 a 69 anos";414;477;891
"De 70 a 74 anos";345;391;736
"De 75 a 79 anos";200;215;415
"De 80 anos ou mais";253;296;549
"Total";17896;18259;36155
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

