 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 110170 Urupá
Período:2002
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";853;755;1608
"De 5 a 9 anos";863;805;1668
"De 10 a 14 anos";884;866;1750
"De 15 a 19 anos";869;838;1707
"De 20 a 24 anos";801;707;1508
"De 25 a 29 anos";625;577;1202
"De 30 a 34 anos";520;452;972
"De 35 a 39 anos";492;419;911
"De 40 a 44 anos";428;396;824
"De 45 a 49 anos";370;339;709
"De 50 a 54 anos";308;265;573
"De 55 a 59 anos";234;192;426
"De 60 a 64 anos";202;139;341
"De 65 a 69 anos";145;100;245
"De 70 a 74 anos";81;54;135
"De 75 a 79 anos";49;30;79
"De 80 anos ou mais";39;36;75
"Total";7763;6970;14733
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

