 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 311120 Campo Belo
Período:2007
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";1773;1727;3500
"De 5 a 9 anos";2004;1879;3883
"De 10 a 14 anos";2031;2024;4055
"De 15 a 19 anos";2101;2116;4217
"De 20 a 24 anos";2240;2229;4469
"De 25 a 29 anos";2085;2152;4237
"De 30 a 34 anos";1948;2009;3957
"De 35 a 39 anos";1769;1882;3651
"De 40 a 44 anos";1758;1870;3628
"De 45 a 49 anos";1740;1868;3608
"De 50 a 54 anos";1566;1627;3193
"De 55 a 59 anos";1291;1334;2625
"De 60 a 64 anos";936;1062;1998
"De 65 a 69 anos";732;861;1593
"De 70 a 74 anos";607;750;1357
"De 75 a 79 anos";440;546;986
"De 80 anos ou mais";410;608;1018
"Total";25431;26544;51975
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

