 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 150540 Ourém
Período:2005
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";955;920;1875
"De 5 a 9 anos";998;941;1939
"De 10 a 14 anos";958;895;1853
"De 15 a 19 anos";913;848;1761
"De 20 a 24 anos";883;822;1705
"De 25 a 29 anos";663;594;1257
"De 30 a 34 anos";510;468;978
"De 35 a 39 anos";484;443;927
"De 40 a 44 anos";369;336;705
"De 45 a 49 anos";304;303;607
"De 50 a 54 anos";271;256;527
"De 55 a 59 anos";205;215;420
"De 60 a 64 anos";190;193;383
"De 65 a 69 anos";164;154;318
"De 70 a 74 anos";114;89;203
"De 75 a 79 anos";78;86;164
"De 80 anos ou mais";76;87;163
"Total";8135;7650;15785
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

