 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 430440 Canela
Período:2005
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";1635;1556;3191
"De 5 a 9 anos";1851;1797;3648
"De 10 a 14 anos";1725;1708;3433
"De 15 a 19 anos";1687;1726;3413
"De 20 a 24 anos";1742;1722;3464
"De 25 a 29 anos";1522;1585;3107
"De 30 a 34 anos";1369;1443;2812
"De 35 a 39 anos";1450;1516;2966
"De 40 a 44 anos";1369;1419;2788
"De 45 a 49 anos";1132;1228;2360
"De 50 a 54 anos";891;989;1880
"De 55 a 59 anos";684;714;1398
"De 60 a 64 anos";461;575;1036
"De 65 a 69 anos";374;470;844
"De 70 a 74 anos";266;334;600
"De 75 a 79 anos";185;270;455
"De 80 anos ou mais";128;249;377
"Total";18471;19301;37772
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

