 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 431560 Rio Grande
Período:2006
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";7363;7023;14386
"De 5 a 9 anos";8431;8120;16551
"De 10 a 14 anos";8220;8187;16407
"De 15 a 19 anos";8339;8195;16534
"De 20 a 24 anos";8787;8879;17666
"De 25 a 29 anos";7794;7843;15637
"De 30 a 34 anos";6760;6812;13572
"De 35 a 39 anos";6263;6826;13089
"De 40 a 44 anos";6741;7343;14084
"De 45 a 49 anos";6382;7131;13513
"De 50 a 54 anos";5877;6420;12297
"De 55 a 59 anos";4712;5180;9892
"De 60 a 64 anos";3386;3876;7262
"De 65 a 69 anos";2440;3171;5611
"De 70 a 74 anos";1825;2780;4605
"De 75 a 79 anos";1258;2243;3501
"De 80 anos ou mais";1047;2252;3299
"Total";95625;102281;197906
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

