 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 250870 Mãe d'Água
Período:2003
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";222;214;436
"De 5 a 9 anos";211;213;424
"De 10 a 14 anos";221;238;459
"De 15 a 19 anos";244;256;500
"De 20 a 24 anos";212;194;406
"De 25 a 29 anos";152;149;301
"De 30 a 34 anos";123;136;259
"De 35 a 39 anos";112;118;230
"De 40 a 44 anos";97;107;204
"De 45 a 49 anos";77;111;188
"De 50 a 54 anos";79;89;168
"De 55 a 59 anos";71;78;149
"De 60 a 64 anos";59;72;131
"De 65 a 69 anos";55;52;107
"De 70 a 74 anos";34;38;72
"De 75 a 79 anos";30;40;70
"De 80 anos ou mais";54;42;96
"Total";2053;2147;4200
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

