 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 293150 Teofilândia
Período:2011
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";972;882;1854
"De 5 a 9 anos";1097;1078;2175
"De 10 a 14 anos";1278;1160;2438
"De 15 a 19 anos";1233;1144;2377
"De 20 a 24 anos";1053;1045;2098
"De 25 a 29 anos";944;921;1865
"De 30 a 34 anos";815;852;1667
"De 35 a 39 anos";655;693;1348
"De 40 a 44 anos";650;664;1314
"De 45 a 49 anos";519;546;1065
"De 50 a 54 anos";403;441;844
"De 55 a 59 anos";348;342;690
"De 60 a 64 anos";338;341;679
"De 65 a 69 anos";287;280;567
"De 70 a 74 anos";184;208;392
"De 75 a 79 anos";111;142;253
"De 80 anos ou mais";141;198;339
"Total";11028;10937;21965
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

