 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 432130 Taquari
Período:2012
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";864;811;1675
"De 5 a 9 anos";939;908;1847
"De 10 a 14 anos";995;1013;2008
"De 15 a 19 anos";1063;1049;2112
"De 20 a 24 anos";1003;993;1996
"De 25 a 29 anos";1012;1007;2019
"De 30 a 34 anos";969;983;1952
"De 35 a 39 anos";857;927;1784
"De 40 a 44 anos";871;981;1852
"De 45 a 49 anos";945;1038;1983
"De 50 a 54 anos";888;954;1842
"De 55 a 59 anos";768;794;1562
"De 60 a 64 anos";614;650;1264
"De 65 a 69 anos";456;509;965
"De 70 a 74 anos";320;406;726
"De 75 a 79 anos";205;314;519
"De 80 anos ou mais";199;376;575
"Total";12968;13713;26681
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

