 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 521205 Jesúpolis
Período:2005
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";92;89;181
"De 5 a 9 anos";124;89;213
"De 10 a 14 anos";105;105;210
"De 15 a 19 anos";96;98;194
"De 20 a 24 anos";102;82;184
"De 25 a 29 anos";89;87;176
"De 30 a 34 anos";101;80;181
"De 35 a 39 anos";89;77;166
"De 40 a 44 anos";74;73;147
"De 45 a 49 anos";65;56;121
"De 50 a 54 anos";61;64;125
"De 55 a 59 anos";58;48;106
"De 60 a 64 anos";48;39;87
"De 65 a 69 anos";36;35;71
"De 70 a 74 anos";21;16;37
"De 75 a 79 anos";18;16;34
"De 80 anos ou mais";13;19;32
"Total";1192;1073;2265
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

