 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 310630 Belo Oriente
Período:2010
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";930;938;1868
"De 5 a 9 anos";986;989;1975
"De 10 a 14 anos";1246;1204;2450
"De 15 a 19 anos";1146;1068;2214
"De 20 a 24 anos";1055;1041;2096
"De 25 a 29 anos";1047;1062;2109
"De 30 a 34 anos";965;1002;1967
"De 35 a 39 anos";863;903;1766
"De 40 a 44 anos";774;775;1549
"De 45 a 49 anos";650;715;1365
"De 50 a 54 anos";562;573;1135
"De 55 a 59 anos";490;490;980
"De 60 a 64 anos";335;380;715
"De 65 a 69 anos";267;273;540
"De 70 a 74 anos";209;207;416
"De 75 a 79 anos";161;181;342
"De 80 anos ou mais";159;181;340
"Total";11845;11982;23827
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

