 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 316890 Tiros
Período:2005
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";254;242;496
"De 5 a 9 anos";288;267;555
"De 10 a 14 anos";280;257;537
"De 15 a 19 anos";308;279;587
"De 20 a 24 anos";322;278;600
"De 25 a 29 anos";286;280;566
"De 30 a 34 anos";291;276;567
"De 35 a 39 anos";285;233;518
"De 40 a 44 anos";282;268;550
"De 45 a 49 anos";297;221;518
"De 50 a 54 anos";240;218;458
"De 55 a 59 anos";193;177;370
"De 60 a 64 anos";165;149;314
"De 65 a 69 anos";115;122;237
"De 70 a 74 anos";93;93;186
"De 75 a 79 anos";75;76;151
"De 80 anos ou mais";65;77;142
"Total";3839;3513;7352
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

