 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 310740 Bom Despacho
Período:2001
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";1853;1716;3569
"De 5 a 9 anos";2058;1910;3968
"De 10 a 14 anos";2089;2024;4113
"De 15 a 19 anos";2049;2010;4059
"De 20 a 24 anos";1803;1812;3615
"De 25 a 29 anos";1579;1637;3216
"De 30 a 34 anos";1648;1679;3327
"De 35 a 39 anos";1690;1656;3346
"De 40 a 44 anos";1430;1445;2875
"De 45 a 49 anos";1167;1188;2355
"De 50 a 54 anos";892;939;1831
"De 55 a 59 anos";694;772;1466
"De 60 a 64 anos";619;701;1320
"De 65 a 69 anos";456;514;970
"De 70 a 74 anos";317;431;748
"De 75 a 79 anos";230;308;538
"De 80 anos ou mais";144;225;369
"Total";20718;20967;41685
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

