 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 411720 Nova Olímpia
Período:2012
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";176;174;350
"De 5 a 9 anos";189;168;357
"De 10 a 14 anos";190;212;402
"De 15 a 19 anos";215;239;454
"De 20 a 24 anos";215;227;442
"De 25 a 29 anos";200;210;410
"De 30 a 34 anos";217;214;431
"De 35 a 39 anos";211;215;426
"De 40 a 44 anos";201;215;416
"De 45 a 49 anos";189;195;384
"De 50 a 54 anos";169;171;340
"De 55 a 59 anos";140;164;304
"De 60 a 64 anos";116;135;251
"De 65 a 69 anos";98;120;218
"De 70 a 74 anos";89;89;178
"De 75 a 79 anos";74;67;141
"De 80 anos ou mais";72;79;151
"Total";2761;2894;5655
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

