 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 170330 Bom Jesus do Tocantins
Período:2014
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";223;220;443
"De 5 a 9 anos";216;220;436
"De 10 a 14 anos";229;197;426
"De 15 a 19 anos";238;217;455
"De 20 a 24 anos";211;225;436
"De 25 a 29 anos";208;178;386
"De 30 a 34 anos";212;177;389
"De 35 a 39 anos";153;132;285
"De 40 a 44 anos";121;98;219
"De 45 a 49 anos";110;100;210
"De 50 a 54 anos";91;70;161
"De 55 a 59 anos";82;74;156
"De 60 a 64 anos";60;45;105
"De 65 a 69 anos";44;29;73
"De 70 a 74 anos";24;30;54
"De 75 a 79 anos";24;20;44
"De 80 anos ou mais";20;23;43
"Total";2266;2055;4321
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

