 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 210945 Raposa
Período:2006
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";1298;1264;2562
"De 5 a 9 anos";1476;1479;2955
"De 10 a 14 anos";1325;1315;2640
"De 15 a 19 anos";1394;1379;2773
"De 20 a 24 anos";1278;1314;2592
"De 25 a 29 anos";1054;1078;2132
"De 30 a 34 anos";910;870;1780
"De 35 a 39 anos";783;760;1543
"De 40 a 44 anos";556;577;1133
"De 45 a 49 anos";438;431;869
"De 50 a 54 anos";381;346;727
"De 55 a 59 anos";266;253;519
"De 60 a 64 anos";242;197;439
"De 65 a 69 anos";182;129;311
"De 70 a 74 anos";126;111;237
"De 75 a 79 anos";73;62;135
"De 80 anos ou mais";64;75;139
"Total";11846;11640;23486
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

