 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 251630 Sumé
Período:2006
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";627;596;1223
"De 5 a 9 anos";693;672;1365
"De 10 a 14 anos";737;692;1429
"De 15 a 19 anos";798;774;1572
"De 20 a 24 anos";825;791;1616
"De 25 a 29 anos";595;629;1224
"De 30 a 34 anos";561;562;1123
"De 35 a 39 anos";523;538;1061
"De 40 a 44 anos";477;516;993
"De 45 a 49 anos";388;410;798
"De 50 a 54 anos";320;362;682
"De 55 a 59 anos";345;342;687
"De 60 a 64 anos";262;307;569
"De 65 a 69 anos";233;282;515
"De 70 a 74 anos";189;217;406
"De 75 a 79 anos";147;165;312
"De 80 anos ou mais";217;246;463
"Total";7937;8101;16038
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

