 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 316210 São Gotardo
Período:2014
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";1180;1121;2301
"De 5 a 9 anos";1224;1161;2385
"De 10 a 14 anos";1382;1357;2739
"De 15 a 19 anos";1534;1467;3001
"De 20 a 24 anos";1581;1492;3073
"De 25 a 29 anos";1551;1503;3054
"De 30 a 34 anos";1488;1432;2920
"De 35 a 39 anos";1284;1285;2569
"De 40 a 44 anos";1173;1163;2336
"De 45 a 49 anos";1120;1092;2212
"De 50 a 54 anos";930;940;1870
"De 55 a 59 anos";787;777;1564
"De 60 a 64 anos";582;575;1157
"De 65 a 69 anos";441;467;908
"De 70 a 74 anos";323;340;663
"De 75 a 79 anos";221;262;483
"De 80 anos ou mais";238;325;563
"Total";17039;16759;33798
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

