 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 431640 Rosário do Sul
Período:2017
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";1281;1222;2503
"De 5 a 9 anos";1228;1148;2376
"De 10 a 14 anos";1334;1320;2654
"De 15 a 19 anos";1437;1438;2875
"De 20 a 24 anos";1432;1491;2923
"De 25 a 29 anos";1384;1391;2775
"De 30 a 34 anos";1370;1343;2713
"De 35 a 39 anos";1228;1281;2509
"De 40 a 44 anos";1179;1243;2422
"De 45 a 49 anos";1283;1338;2621
"De 50 a 54 anos";1390;1477;2867
"De 55 a 59 anos";1269;1338;2607
"De 60 a 64 anos";1027;1135;2162
"De 65 a 69 anos";868;971;1839
"De 70 a 74 anos";674;787;1461
"De 75 a 79 anos";475;598;1073
"De 80 anos ou mais";513;767;1280
"Total";19372;20288;39660
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

