 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 522150 Turvânia
Período:2001
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";210;205;415
"De 5 a 9 anos";255;227;482
"De 10 a 14 anos";261;232;493
"De 15 a 19 anos";236;202;438
"De 20 a 24 anos";232;228;460
"De 25 a 29 anos";205;233;438
"De 30 a 34 anos";213;219;432
"De 35 a 39 anos";196;180;376
"De 40 a 44 anos";183;174;357
"De 45 a 49 anos";176;140;316
"De 50 a 54 anos";121;119;240
"De 55 a 59 anos";106;111;217
"De 60 a 64 anos";90;96;186
"De 65 a 69 anos";76;77;153
"De 70 a 74 anos";54;58;112
"De 75 a 79 anos";32;40;72
"De 80 anos ou mais";23;28;51
"Total";2669;2569;5238
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

