 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 250135 Assunção
Período:2017
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";158;151;309
"De 5 a 9 anos";173;135;308
"De 10 a 14 anos";190;148;338
"De 15 a 19 anos";185;169;354
"De 20 a 24 anos";176;172;348
"De 25 a 29 anos";156;172;328
"De 30 a 34 anos";156;165;321
"De 35 a 39 anos";154;145;299
"De 40 a 44 anos";120;119;239
"De 45 a 49 anos";100;105;205
"De 50 a 54 anos";83;90;173
"De 55 a 59 anos";73;72;145
"De 60 a 64 anos";61;66;127
"De 65 a 69 anos";48;67;115
"De 70 a 74 anos";36;48;84
"De 75 a 79 anos";26;35;61
"De 80 anos ou mais";26;50;76
"Total";1921;1909;3830
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

