 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 420243 Bocaina do Sul
Período:2012
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";122;106;228
"De 5 a 9 anos";123;120;243
"De 10 a 14 anos";137;143;280
"De 15 a 19 anos";151;149;300
"De 20 a 24 anos";136;129;265
"De 25 a 29 anos";122;117;239
"De 30 a 34 anos";123;113;236
"De 35 a 39 anos";114;107;221
"De 40 a 44 anos";117;112;229
"De 45 a 49 anos";126;113;239
"De 50 a 54 anos";123;104;227
"De 55 a 59 anos";106;93;199
"De 60 a 64 anos";74;77;151
"De 65 a 69 anos";54;51;105
"De 70 a 74 anos";46;33;79
"De 75 a 79 anos";34;30;64
"De 80 anos ou mais";33;35;68
"Total";1741;1632;3373
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

