 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 291090 Firmino Alves
Período:2005
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";255;245;500
"De 5 a 9 anos";275;237;512
"De 10 a 14 anos";275;277;552
"De 15 a 19 anos";296;305;601
"De 20 a 24 anos";299;276;575
"De 25 a 29 anos";226;194;420
"De 30 a 34 anos";138;148;286
"De 35 a 39 anos";160;153;313
"De 40 a 44 anos";137;151;288
"De 45 a 49 anos";133;123;256
"De 50 a 54 anos";125;115;240
"De 55 a 59 anos";94;94;188
"De 60 a 64 anos";92;91;183
"De 65 a 69 anos";67;78;145
"De 70 a 74 anos";69;64;133
"De 75 a 79 anos";60;56;116
"De 80 anos ou mais";52;53;105
"Total";2753;2660;5413
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

