 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 500325 Costa Rica
Período:2005
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";763;732;1495
"De 5 a 9 anos";841;806;1647
"De 10 a 14 anos";898;896;1794
"De 15 a 19 anos";939;816;1755
"De 20 a 24 anos";913;872;1785
"De 25 a 29 anos";799;742;1541
"De 30 a 34 anos";743;713;1456
"De 35 a 39 anos";702;667;1369
"De 40 a 44 anos";646;585;1231
"De 45 a 49 anos";551;490;1041
"De 50 a 54 anos";456;369;825
"De 55 a 59 anos";328;294;622
"De 60 a 64 anos";254;224;478
"De 65 a 69 anos";208;171;379
"De 70 a 74 anos";137;110;247
"De 75 a 79 anos";101;64;165
"De 80 anos ou mais";78;58;136
"Total";9357;8609;17966
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

