 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 520485 Campo Limpo de Goiás
Período:2001
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";269;264;533
"De 5 a 9 anos";262;265;527
"De 10 a 14 anos";276;247;523
"De 15 a 19 anos";259;243;502
"De 20 a 24 anos";254;221;475
"De 25 a 29 anos";230;212;442
"De 30 a 34 anos";210;198;408
"De 35 a 39 anos";200;170;370
"De 40 a 44 anos";149;147;296
"De 45 a 49 anos";127;113;240
"De 50 a 54 anos";107;92;199
"De 55 a 59 anos";84;73;157
"De 60 a 64 anos";64;52;116
"De 65 a 69 anos";45;37;82
"De 70 a 74 anos";31;24;55
"De 75 a 79 anos";20;19;39
"De 80 anos ou mais";7;13;20
"Total";2594;2390;4984
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

